design,folder,part_a_source,part_b_source,printer,file_type,file_name,sku,theme,print_time_h,objects_pre_merge,color_changes,model_material_g,total_material_g,colors_used,per_color_g,time_add_per_wig_min,filament_per_unit_g,time_per_gram_min,waste_per_unit_g,throughput_wig_day,plate_utilization_pct,object_area_mm2,available_area_mm2,bed_area_mm2,exclusion_area_mm2,calibration_area_mm2,calibration_estimated,prime_tower_bbox,prime_tower_area_mm2,objects_on_plate,total_layers,print_height_mm,effective_layer_height_mm,variable_layer_height,layer_height_min_mm,layer_height_max_mm,layer_height_mean_mm,travel_distance_mm,travel_moves,travel_ratio_pct,retractions,z_hops,layers_gcode,total_extruded_filament_mm,feature_mix_pct,feature_filament_mm,prime_tower_filament_mm,support_filament_mm,outer_wall_loops,tool_changes_gcode,outer_loops_per_layer,layer_time_min_mean,layer_time_min_max,object_count_gcode,object_filament_mm_mean,object_filament_mm_min,object_filament_mm_max,color_changes_per_layer
X1C_Owl_Common_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Owl_Common_Original,X1C_Owl_Common_Original_Data.tsv,X1C_Owl_Common_Original_Full.gcode.3mf,X1C,Standard,Owl_Common_Original,,Original,33.65,112,147,346.53,413.77,4,"[{""grams"": 60.78, ""color"": ""Esun Cold White""}, {""grams"": 11.8, ""color"": ""Esun Black""}, {""grams"": 285.27, ""color"": ""Esun Brown""}, {""grams"": 55.92, ""color"": ""Esun Yellow""}]",15.47,3.09,5.83,0.6,79.9,82.7,50683.2,61265.0,65536.0,504.0,3192.0,False,"[31.24, 15.0, 56.24, 38.0]",575.0,57,86,13.83,0.161,True,0.096,0.2,0.143,3089153.5,1317166,44.0,1074665,201906,86,273193.8,"{""outer_wall"": 43.2, ""inner_wall"": 25.2, ""infill"": 22.2, ""prime_tower"": 8.7, ""bridge"": 0.6, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 68895.4, ""outer_wall"": 117885.9, ""infill"": 60711.7, ""prime_tower"": 23650.1, ""overhang"": 335.4, ""bridge"": 1573.7}",23650.1,0.0,87438,150,1016.7,23.66,66.0,57,4376.9,2230.8,4489.9,1.71
X1C_Owl_EPIC_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Owl_EPIC_Original,X1C_Owl_EPIC_Original_Data.tsv,X1C_Owl_EPIC_Original_Full.gcode.3mf,X1C,Standard,Owl_EPIC_Original,,RARE Original,47.23,112,147,345.99,414.54,4,"[{""grams"": 58.57, ""color"": ""Esun Cold White""}, {""grams"": 8.59, ""color"": ""Esun Black""}, {""grams"": 283.5, ""color"": ""Sunlu Silk (Red Copper)""}, {""grams"": 63.88, ""color"": ""Sunlu Silk (Light Gold)""}]",22.51,3.09,8.19,0.61,56.9,83.0,50811.5,61240.0,65536.0,504.0,3192.0,False,"[31.24, 15.0, 61.24, 35.0]",600.0,57,86,13.83,0.161,True,0.096,0.2,0.143,2974127.0,1359537,43.0,1125520,191992,86,265921.4,"{""outer_wall"": 41.1, ""inner_wall"": 26.7, ""infill"": 22.4, ""prime_tower"": 9.1, ""bridge"": 0.5, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 71125.2, ""outer_wall"": 109379.6, ""infill"": 59552.1, ""prime_tower"": 24141.4, ""overhang"": 231.6, ""bridge"": 1350.0}",24141.4,0.0,87523,150,1017.7,33.21,57.0,57,4241.0,2139.0,4339.5,1.71
X1C_Penguin_Default_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Penguin_Default_Original,X1C_Penguin_Default_Original_Data.tsv,X1C_Penguin_Default_Original_Full.gcode.3mf,X1C,Standard,Penguin_Default_Original,,Original,24.82,94,102,310.76,368.73,3,"[{""grams"": 58.04, ""color"": ""Esun Cold White""}, {""grams"": 254.95, ""color"": ""Esun Black""}, {""grams"": 55.74, ""color"": ""Esun Orange""}]",13.53,3.31,4.79,0.62,90.9,79.4,48769.0,61420.0,65536.0,504.0,3192.0,False,"[32.33, 15.0, 62.33, 29.0]",420.0,48,86,13.66,0.159,True,0.08,0.2,0.141,1906701.3,893119,36.9,711085,139949,86,207062.8,"{""outer_wall"": 37.1, ""infill"": 30.7, ""inner_wall"": 21.6, ""prime_tower"": 9.8, ""bridge"": 0.6, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""prime_tower"": 20200.7, ""inner_wall"": 44807.7, ""outer_wall"": 76896.6, ""infill"": 63555.3, ""bridge"": 1163.0, ""overhang"": 297.9}",20200.7,0.0,58611,105,681.5,17.42,67.0,48,3891.1,1967.1,3986.3,1.19
X1C_Penguin_Scarf_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Penguin_Scarf_Original,X1C_Penguin_Scarf_Original_Data.tsv,X1C_Penguin_Scarf_Original_Full.gcode.3mf,X1C,Standard,Penguin_Scarf_Original,,Original,31.6,94,169,347.01,514.48,4,"[{""grams"": 64.29, ""color"": ""Esun Cold White""}, {""grams"": 228.11, ""color"": ""Esun Black""}, {""grams"": 143.32, ""color"": ""Esun Red""}, {""grams"": 78.76, ""color"": ""Esun Orange""}]",15.34,3.69,5.46,1.78,71.4,78.5,48172.5,61352.5,65536.0,504.0,3192.0,False,"[30.62, 15.0, 60.62, 31.25]",487.5,48,78,13.51,0.173,True,0.112,0.2,0.156,2767302.7,1057583,42.5,842184,157241,78,272823.3,"{""outer_wall"": 33.4, ""infill"": 26.9, ""prime_tower"": 21.1, ""inner_wall"": 18.0, ""bridge"": 0.5, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 49072.2, ""outer_wall"": 91223.9, ""infill"": 73453.3, ""prime_tower"": 57441.1, ""bridge"": 1332.6, ""overhang"": 158.6}",57441.1,0.0,71207,172,912.9,24.52,69.0,48,4486.8,2286.4,4607.9,2.17
X1C_PolarBear_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_PolarBear_Original,X1C_PolarBear_Original_Data.tsv,X1C_PolarBear_Original_Full.gcode.3mf,X1C,Standard,PolarBear_Original,,Original,22.9,80,92,259.6,300.76,3,"[{""grams"": 265.46, ""color"": ""Esun Warm White""}, {""grams"": 17.93, ""color"": ""Esun Black""}, {""grams"": 17.37, ""color"": ""Esun Light Blue""}]",14.86,3.25,5.29,0.51,83.8,76.3,46488.2,60925.0,65536.0,504.0,3192.0,False,"[30.74, 15.0, 60.74, 45.5]",915.0,41,94,14.67,0.156,True,0.111,0.2,0.158,1930285.7,812095,38.0,647786,121521,94,181966.0,"{""outer_wall"": 41.3, ""infill"": 27.4, ""inner_wall"": 21.8, ""prime_tower"": 8.0, ""bridge"": 1.4, ""other"": 0.1, ""overhang"": 0.1}","{""other"": 141.6, ""prime_tower"": 14491.0, ""inner_wall"": 39726.6, ""outer_wall"": 75097.9, ""infill"": 49888.6, ""overhang"": 138.2, ""bridge"": 2482.0}",14491.0,0.0,55678,95,592.3,14.69,54.0,41,4082.6,2090.5,4225.5,0.98
X1C_Ram_Common_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Ram_Common_Original,X1C_Ram_Common_Original_Data.tsv,X1C_Ram_Common_Original_Full.gcode.3mf,X1C,Standard,Ram_Common_Original,,Original,30.77,102,128,394.04,,4,"[{""grams"": 8.95, ""color"": ""Esun Cold White""}, {""grams"": 27.33, ""color"": ""Esun Black""}, {""grams"": 366.41, ""color"": ""Esun Bone White""}, {""grams"": 46.58, ""color"": ""Esun Brown""}]",15.69,3.86,4.68,,79.6,74.0,45374.5,61352.5,65536.0,504.0,3192.0,False,"[31.85, 15.0, 61.85, 31.25]",487.5,52,127,23.12,0.182,True,0.12,0.2,0.161,2395052.7,1033130,36.8,805063,163864,127,255345.3,"{""outer_wall"": 40.3, ""inner_wall"": 27.1, ""infill"": 23.4, ""prime_tower"": 7.6, ""bridge"": 1.3, ""overhang"": 0.2, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 69093.4, ""outer_wall"": 102862.3, ""infill"": 59823.9, ""prime_tower"": 19432.5, ""bridge"": 3366.5, ""overhang"": 625.1}",19432.5,0.0,78765,131,620.2,14.58,54.0,52,4535.5,2299.9,4667.9,1.01
X1C_Ram_RARE_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Ram_RARE_Original,X1C_Ram_RARE_Original_Data.tsv,X1C_Ram_RARE_Original_Full.gcode.3mf,X1C,Standard,Ram_RARE_Original,,RARE Original,32.32,102,128,389.65,453.55,4,"[{""grams"": 8.1, ""color"": ""Esun Cold White""}, {""grams"": 27.16, ""color"": ""Esun Black""}, {""grams"": 364.91, ""color"": ""Esun Bone White""}, {""grams"": 53.38, ""color"": ""Sunlu Silk (Red Copper)""}]",16.39,3.82,4.98,0.63,75.8,75.2,46075.8,61285.0,65536.0,504.0,3192.0,False,"[30.14, 15.0, 60.14, 33.5]",555.0,52,127,23.12,0.182,True,0.12,0.2,0.161,2718883.7,1192212,40.2,984234,170862,127,262671.3,"{""outer_wall"": 40.3, ""inner_wall"": 27.5, ""infill"": 22.1, ""prime_tower"": 8.5, ""bridge"": 1.3, ""overhang"": 0.2, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 72329.5, ""outer_wall"": 105933.1, ""infill"": 57935.5, ""prime_tower"": 22392.1, ""bridge"": 3350.3, ""overhang"": 589.2}",22392.1,0.0,79417,131,625.3,15.32,53.0,52,4619.5,2336.4,4731.5,1.01
X1C_Rhino_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Rhino_Original,X1C_Rhino_Original_Data.tsv,X1C_Rhino_Original_Full.gcode.3mf,X1C,Standard,Rhino_Original,,Original,24.47,77,127,286.1,333.84,4,"[{""grams"": 14.53, ""color"": ""Esun Cold White""}, {""grams"": 6.8, ""color"": ""Esun Black""}, {""grams"": 287.16, ""color"": ""Esun Silver""}, {""grams"": 25.35, ""color"": ""Esun Bone White""}]",16.04,3.72,5.13,0.62,75.5,68.7,42190.0,61402.5,65536.0,504.0,3192.0,False,"[33.22, 15.0, 83.22, 23.75]",437.5,39,84,13.98,0.166,True,0.097,0.2,0.146,2151999.7,832456,41.3,646888,127380,84,194998.3,"{""outer_wall"": 42.8, ""infill"": 26.8, ""inner_wall"": 20.2, ""prime_tower"": 8.6, ""bridge"": 1.5, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 39371.7, ""outer_wall"": 83364.4, ""infill"": 52202.2, ""prime_tower"": 16777.6, ""overhang"": 273.8, ""bridge"": 2867.1}",16777.6,0.0,70509,130,839.4,17.58,57.0,39,4568.2,2291.9,4650.2,1.51
X1C_Robot_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Robot_Original,X1C_Robot_Original_Data.tsv,X1C_Robot_Original_Full.gcode.3mf,X1C,Standard,Robot_Original,,Original,33.82,76,230,261.31,381.4,4,"[{""grams"": 60.42, ""color"": ""Esun Cold White""}, {""grams"": 73.62, ""color"": ""Esun Black""}, {""grams"": 203.98, ""color"": ""Sunlu Mint Green""}, {""grams"": 43.38, ""color"": ""Esun Yellow""}]",20.59,3.44,7.76,1.58,53.9,68.1,41723.2,61240.0,65536.0,504.0,3192.0,False,"[20.77, 15.0, 50.77, 35.0]",600.0,39,84,12.17,0.145,True,0.08,0.2,0.129,3327593.0,1514464,52.0,1307595,213742,84,284565.0,"{""outer_wall"": 42.2, ""inner_wall"": 27.4, ""prime_tower"": 14.8, ""infill"": 14.7, ""bridge"": 1.0, ""other"": 0.0, ""overhang"": 0.0}","{""other"": 141.6, ""inner_wall"": 77835.6, ""outer_wall"": 120021.6, ""infill"": 41728.1, ""prime_tower"": 42089.9, ""bridge"": 2748.0, ""overhang"": 0.2}",42089.9,0.0,87598,233,1042.8,24.35,79.0,39,6217.6,3192.9,6437.7,2.74
X1C_SeaTurtle_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_SeaTurtle_Original,X1C_SeaTurtle_Original_Data.tsv,X1C_SeaTurtle_Original_Full.gcode.3mf,X1C,Standard,SeaTurtle_Original,,Original,18.13,55,106,225.42,260.2,4,"[{""grams"": 16.32, ""color"": ""Esun Cold White""}, {""grams"": 3.23, ""color"": ""Esun Black""}, {""grams"": 162.4, ""color"": ""Esun Peak Green""}, {""grams"": 78.25, ""color"": ""Esun Brown""}]",16.33,4.1,4.83,0.63,72.8,67.6,41509.0,61441.2,65536.0,504.0,3192.0,False,"[37.67, 15.0, 92.67, 22.25]",398.7,28,79,12.76,0.162,True,0.091,0.5,0.172,1599580.3,524238,40.9,378082,77170,79,132693.0,"{""outer_wall"": 35.7, ""infill"": 31.7, ""inner_wall"": 21.0, ""prime_tower"": 9.3, ""bridge"": 2.0, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 27925.7, ""outer_wall"": 47342.9, ""infill"": 42126.5, ""prime_tower"": 12298.8, ""bridge"": 2690.2, ""overhang"": 167.4}",12298.8,0.0,36262,109,459.0,13.85,57.0,28,4297.2,2214.3,4393.9,1.34
X1C_Skeleton_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Skeleton_Original,X1C_Skeleton_Original_Data.tsv,X1C_Skeleton_Original_Full.gcode.3mf,X1C,Standard,Skeleton_Original,,Original,23.43,109,25,271.28,285.68,2,"[{""grams"": 275.96, ""color"": ""Esun Cold White""}, {""grams"": 9.72, ""color"": ""Esun Black""}]",12.33,2.49,5.18,0.13,111.6,75.9,46760.5,61577.5,65536.0,504.0,3192.0,False,"[37.97, 15.0, 67.97, 23.75]",262.5,55,100,12.55,0.126,True,0.08,0.204,0.116,1766759.3,886042,35.1,746683,118215,100,165686.1,"{""outer_wall"": 41.6, ""infill"": 30.4, ""inner_wall"": 23.8, ""prime_tower"": 3.0, ""bridge"": 1.1, ""other"": 0.1, ""overhang"": 0.0}","{""other"": 141.6, ""inner_wall"": 39424.1, ""outer_wall"": 68868.1, ""infill"": 50378.8, ""prime_tower"": 5027.3, ""overhang"": 37.1, ""bridge"": 1809.1}",5027.3,0.0,52448,28,524.5,14.12,65.0,55,2918.7,1463.2,2993.6,0.25
X1C_Sloth_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Sloth_Original,X1C_Sloth_Original_Data.tsv,X1C_Sloth_Original_Full.gcode.3mf,X1C,Standard,Sloth_Original,,Original,24.45,76,108,262.4,314.63,3,"[{""grams"": 50.87, ""color"": ""Esun Cold White""}, {""grams"": 19.91, ""color"": ""Esun Black""}, {""grams"": 243.85, ""color"": ""Esun Brown""}]",16.45,3.45,5.59,0.69,74.6,69.6,42656.2,61330.0,65536.0,504.0,3192.0,False,"[30.37, 14.59, 60.37, 31.59]",510.0,39,78,13.27,0.17,True,0.084,0.2,0.152,2272420.7,1162398,44.1,931188,147938,78,210522.9,"{""outer_wall"": 38.8, ""inner_wall"": 25.7, ""infill"": 25.6, ""prime_tower"": 8.7, ""bridge"": 1.1, ""other"": 0.1, ""overhang"": 0.0}","{""other"": 141.6, ""inner_wall"": 54166.8, ""outer_wall"": 81658.2, ""infill"": 53938.4, ""prime_tower"": 18327.9, ""overhang"": 60.9, ""bridge"": 2229.1}",18327.9,0.0,64106,111,821.9,18.94,60.0,39,4926.5,2510.0,5098.0,1.38
X1C_Snail_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Snail_Original,X1C_Snail_Original_Data.tsv,X1C_Snail_Original_Full.gcode.3mf,X1C,Standard,Snail_Original,,Original,29.08,144,120,393.0,464.57,4,"[{""grams"": 24.57, ""color"": ""Esun Cold White""}, {""grams"": 9.38, ""color"": ""Esun Black""}, {""grams"": 338.86, ""color"": ""Esun Peak Green""}, {""grams"": 91.76, ""color"": ""Esun Brown""}]",10.29,2.73,4.44,0.5,118.8,83.1,50778.5,61140.0,65536.0,504.0,3192.0,False,"[33.93, 15.0, 83.93, 29.0]",700.0,64,127,23.99,0.189,True,0.132,0.589,0.186,2598583.5,912361,40.5,693772,143037,127,237657.8,"{""outer_wall"": 38.7, ""infill"": 27.9, ""inner_wall"": 21.4, ""prime_tower"": 10.5, ""bridge"": 1.3, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""prime_tower"": 24931.7, ""inner_wall"": 50943.9, ""outer_wall"": 92062.6, ""infill"": 66258.9, ""bridge"": 3072.2, ""overhang"": 246.8}",24931.7,0.0,71916,123,566.3,13.77,75.0,64,3322.6,1478.0,4463.0,0.94
X1C_Spike_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Spike_Original,X1C_Spike_Original_Data.tsv,X1C_Spike_Original_Full.gcode.3mf,X1C,Standard,Spike_Original,,Original,16.63,77,44,236.86,,3,"[{""grams"": 11.52, ""color"": ""Esun Cold White""}, {""grams"": 8.07, ""color"": ""Esun Black""}, {""grams"": 240.89, ""color"": ""Esun Yellow""}]",11.7,3.08,4.21,,111.1,68.1,41931.2,61593.0,65536.0,504.0,3192.0,False,"[29.91, 15.0, 55.91, 24.5]",247.0,39,87,15.27,0.176,True,0.08,0.2,0.149,1087753.5,551134,31.5,433536,75626,87,129473.5,"{""outer_wall"": 38.4, ""infill"": 34.9, ""inner_wall"": 19.9, ""prime_tower"": 6.4, ""bridge"": 0.4, ""other"": 0.1, ""overhang"": 0.0}","{""other"": 141.6, ""inner_wall"": 25714.0, ""outer_wall"": 49668.1, ""infill"": 45190.4, ""prime_tower"": 8263.6, ""bridge"": 490.2, ""overhang"": 5.6}",8263.6,0.0,32227,47,370.4,11.51,65.0,39,3105.0,1540.6,3184.3,0.51
X1C_TeddyBear_Common_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_TeddyBear_Common_Original,X1C_TeddyBear_Common_Original_Data.tsv,X1C_TeddyBear_Common_Original_Full.gcode.3mf,X1C,Standard,TeddyBear_Common_Original,,Original,24.3,101,125,305.83,355.65,4,"[{""grams"": 277.14, ""color"": ""Esun Brown""}, {""grams"": 9.48, ""color"": ""Esun Black""}, {""grams"": 11.55, ""color"": ""Esun Red""}, {""grams"": 57.48, ""color"": ""Esun Cold White""}]",12.13,3.03,4.77,0.49,99.8,80.9,49672.0,61420.0,65536.0,504.0,3192.0,False,"[29.15, 15.0, 59.15, 29.0]",420.0,51,85,14.09,0.166,True,0.113,0.2,0.151,2361654.7,702086,41.7,506542,107702,85,180436.8,"{""outer_wall"": 39.7, ""infill"": 30.4, ""inner_wall"": 18.7, ""prime_tower"": 9.8, ""bridge"": 1.4, ""other"": 0.1, ""overhang"": 0.0}","{""other"": 141.6, ""prime_tower"": 17620.6, ""inner_wall"": 33749.0, ""outer_wall"": 71580.1, ""infill"": 54792.4, ""bridge"": 2497.7, ""overhang"": 55.5}",17620.6,0.0,55035,128,647.5,17.25,59.0,51,3191.3,1614.7,3249.9,1.47
X1C_Teddy_EPIC_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Teddy_EPIC_Original,X1C_Teddy_EPIC_Original_Data.tsv,X1C_Teddy_EPIC_Original_Full.gcode.3mf,X1C,Standard,Teddy_EPIC_Original,,RARE Original,35.4,98,132,296.44,353.89,4,"[{""grams"": 268.12, ""color"": ""Sunlu Silk (Light Gold)""}, {""grams"": 10.32, ""color"": ""Esun Black""}, {""grams"": 19.39, ""color"": ""Sunlu Silk (Blue)""}, {""grams"": 56.06, ""color"": ""Esun Bone White""}]",18.92,3.02,7.17,0.59,66.4,78.5,48207.2,61375.0,65536.0,504.0,3192.0,False,"[29.15, 15.0, 59.15, 30.5]",465.0,50,85,14.09,0.166,True,0.113,0.2,0.151,2487719.2,739659,43.7,557901,106443,85,179125.6,"{""outer_wall"": 38.1, ""infill"": 29.3, ""inner_wall"": 19.9, ""prime_tower"": 11.3, ""bridge"": 1.2, ""other"": 0.1, ""overhang"": 0.0}","{""other"": 141.6, ""inner_wall"": 35728.0, ""outer_wall"": 68304.2, ""infill"": 52477.1, ""prime_tower"": 20280.3, ""overhang"": 53.6, ""bridge"": 2140.8}",20280.3,0.0,54220,135,637.9,25.17,53.0,50,3175.6,1598.1,3267.4,1.55
X1C_Tiger_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Tiger_Original,X1C_Tiger_Original_Data.tsv,X1C_Tiger_Original_Full.gcode.3mf,X1C,Standard,Tiger_Original,,Original,35.67,73,197,314.45,,4,"[{""grams"": 91.51, ""color"": ""Esun Cold White""}, {""grams"": 66.3, ""color"": ""Esun Black""}, {""grams"": 259.41, ""color"": ""Esun Orange""}, {""grams"": 6.01, ""color"": ""Esun Pink""}]",23.74,4.31,6.81,,49.1,68.1,41724.8,61266.0,65536.0,504.0,3192.0,False,"[29.91, 15.0, 70.91, 29.0]",574.0,37,97,18.26,0.188,True,0.116,0.2,0.169,3007002.7,1775361,47.1,1545074,240137,97,317608.7,"{""outer_wall"": 46.3, ""inner_wall"": 22.2, ""infill"": 18.9, ""prime_tower"": 12.0, ""bridge"": 0.4, ""overhang"": 0.1, ""other"": 0.0}","{""other"": 141.6, ""inner_wall"": 70566.7, ""outer_wall"": 147157.0, ""infill"": 60167.6, ""prime_tower"": 37954.9, ""overhang"": 213.4, ""bridge"": 1407.4}",37954.9,0.0,82958,200,855.2,22.21,52.0,37,7558.4,3818.2,7683.5,2.03
X1C_Tortoise_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Tortoise_Original,X1C_Tortoise_Original_Data.tsv,X1C_Tortoise_Original_Full.gcode.3mf,X1C,Standard,Tortoise_Original,,Original,27.78,93,144,329.18,390.97,4,"[{""grams"": 14.2, ""color"": ""Esun Cold White""}, {""grams"": 8.08, ""color"": ""Esun Black""}, {""grams"": 148.08, ""color"": ""Esun Brown""}, {""grams"": 220.61, ""color"": ""Esun Bone White""}]",14.97,3.54,5.06,0.66,80.3,73.9,45161.0,61082.5,65536.0,504.0,3192.0,False,"[30.2, 15.0, 60.2, 40.25]",757.5,47,102,17.7,0.174,True,0.085,0.2,0.156,2545338.1,1007209,42.7,800565,133870,102,212531.7,"{""outer_wall"": 42.6, ""infill"": 26.2, ""inner_wall"": 19.7, ""prime_tower"": 10.2, ""bridge"": 1.0, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 41944.9, ""outer_wall"": 90595.4, ""infill"": 55755.4, ""prime_tower"": 21727.5, ""overhang"": 174.5, ""bridge"": 2192.4}",21727.5,0.0,64886,147,636.1,16.42,56.0,47,4058.5,2050.4,4125.8,1.41
X1C_Yeti_Original,C:\ZB_Designs\Original\X1C_Original\X1C_Standard_Original\X1C_Yeti_Original,X1C_Yeti_Original_Data.tsv,X1C_Yeti_Original_Full.gcode.3mf,X1C,Standard,Yeti_Original,,Original,23.03,78,129,238.96,304.6,4,"[{""grams"": 234.86, ""color"": ""Esun Cold White""}, {""grams"": 13.71, ""color"": ""Esun Black""}, {""grams"": 46.61, ""color"": ""Sunlu Mint Green""}, {""grams"": 9.42, ""color"": ""Esun Light Blue""}]",14.38,3.06,5.78,0.84,81.3,71.9,44195.2,61428.8,65536.0,504.0,3192.0,False,"[41.59, 15.0, 76.59, 26.75]",411.3,40,69,11.1,0.161,True,0.105,0.2,0.149,2089908.4,972527,48.7,747275,124415,69,156946.9,"{""infill"": 51.3, ""outer_wall"": 26.4, ""prime_tower"": 14.7, ""inner_wall"": 6.3, ""bridge"": 1.1, ""other"": 0.1, ""overhang"": 0.0}","{""other"": 141.6, ""inner_wall"": 9963.0, ""outer_wall"": 41480.8, ""infill"": 80542.4, ""prime_tower"": 23006.4, ""overhang"": 52.0, ""bridge"": 1760.8}",23006.4,0.0,48010,132,695.8,20.21,51.0,40,3347.0,1675.4,3514.8,1.87
X1C_Basenji_Common_Puppies,C:\ZB_Designs\Puppies\X1C_Puppies\X1C_Standard_Puppies\X1C_Basenji_Common_Puppies,X1C_Basenji_Common_Puppies_Data.tsv,X1C_Basenji_Common_Puppies_Full.gcode.3mf,X1C,Standard,Basenji_Common_Puppies,,Puppies,35.47,93,210,369.05,458.67,4,"[{""grams"": 125.61, ""color"": ""Esun Cold White""}, {""grams"": 7.15, ""color"": ""Esun Black""}, {""grams"": 306.31, ""color"": ""Esun Beige""}, {""grams"": 19.6, ""color"": ""Esun Pink""}]",18.62,3.97,5.77,0.96,62.9,68.7,42218.5,61465.0,65536.0,504.0,3192.0,False,"[31.03, 15.0, 61.03, 27.5]",375.0,47,149,26.06,0.175,True,0.088,0.204,0.17,3428691.1,1514059,45.8,1278579,214133,149,302437.1,"{""outer_wall"": 42.3, ""inner_wall"": 27.3, ""infill"": 18.8, ""prime_tower"": 10.5, ""bridge"": 0.9, ""overhang"": 0.1, ""other"": 0.0}","{""other"": 141.6, ""inner_wall"": 82660.8, ""outer_wall"": 127861.5, ""infill"": 57002.2, ""prime_tower"": 31704.5, ""overhang"": 401.8, ""bridge"": 2664.8}",31704.5,0.0,95363,213,640.0,14.32,51.0,47,5760.0,2934.1,5884.3,1.41
X1C_Basenji_LEGENDARY_Puppies,C:\ZB_Designs\Puppies\X1C_Puppies\X1C_Standard_Puppies\X1C_Basenji_LEGENDARY_Puppies,X1C_Basenji_LEGENDARY_Puppies_Data.tsv,X1C_Basenji_LEGENDARY_Puppies_Full.gcode.3mf,X1C,Standard,Basenji_LEGENDARY_Puppies,,RARE Puppies,51.82,92,209,370.81,495.15,4,"[{""grams"": 140.18, ""color"": ""Esun Cold White""}, {""grams"": 9.01, ""color"": ""Esun Black""}, {""grams"": 312.9, ""color"": ""Eryone Silk (RYB)""}, {""grams"": 33.06, ""color"": ""Esun Pink""}]",28.77,4.03,8.38,1.35,42.6,70.2,43164.8,61465.0,65536.0,504.0,3192.0,False,"[30.9, 15.0, 60.9, 27.5]",375.0,47,149,26.06,0.175,True,0.088,0.204,0.17,3317197.3,1459119,44.8,1219269,202747,149,305499.4,"{""outer_wall"": 39.4, ""inner_wall"": 26.2, ""infill"": 19.2, ""prime_tower"": 14.2, ""bridge"": 0.8, ""overhang"": 0.1, ""other"": 0.0}","{""other"": 141.6, ""inner_wall"": 80133.1, ""outer_wall"": 120473.8, ""infill"": 58783.5, ""prime_tower"": 43321.6, ""overhang"": 322.8, ""bridge"": 2323.1}",43321.6,0.0,91763,212,615.9,20.94,63.0,47,5577.6,2847.7,5732.0,1.4
X1C_Beagle_Puppies,C:\ZB_Designs\Puppies\X1C_Puppies\X1C_Standard_Puppies\X1C_Beagle_Puppies,X1C_Beagle_Puppies_Data.tsv,X1C_Beagle_Puppies_Full.gcode.3mf,X1C,Standard,Beagle_Puppies,,Puppies,32.87,81,241,354.03,477.4,4,"[{""grams"": 67.12, ""color"": ""Esun Cold White""}, {""grams"": 50.43, ""color"": ""Esun Black""}, {""grams"": 331.66, ""color"": ""Esun Light Brown""}, {""grams"": 28.19, ""color"": ""Esun Pink""}]",18.41,4.37,5.57,1.52,59.1,68.3,41845.5,61285.0,65536.0,504.0,3192.0,False,"[29.34, 15.0, 59.34, 33.5]",555.0,41,128,22.61,0.177,True,0.09,0.2,0.158,3082202.7,1390472,44.8,1103700,169941,128,270492.0,"{""outer_wall"": 40.5, ""inner_wall"": 22.7, ""infill"": 19.6, ""prime_tower"": 16.0, ""bridge"": 1.2, ""overhang"": 0.1, ""other"": 0.1}","{""other"": 141.6, ""inner_wall"": 61379.2, ""outer_wall"": 109458.5, ""infill"": 52895.1, ""prime_tower"": 43199.7, ""overhang"": 189.9, ""bridge"": 3227.9}",43199.7,0.0,78775,244,615.4,15.46,46.0,41,5544.4,2796.0,5648.2,1.88
